user_id,mental_state,books_preferences,music_preferences,film_preferences
870,sad,"['Nonfiction', 'Fiction', 'Science']","['indie', 'alternative', 'rock']","['Fantasy', 'Children', 'Western']"
870,stressed,"['Science Fiction', 'Science', 'Thriller']","['world-music', 'rock', 'new-age']","['Adventure', 'Children', 'Animation']"
870,relaxed,"['Art', 'Science', 'Chick Lit']","['electronic', 'folk', 'indie']","['Horror', 'Children', 'Romance']"
871,happy,"['Sports', 'Music', 'Business']","['blues', 'indie', 'soul']","['Horror', 'Fantasy', 'Comedy']"
871,sad,"['Self Help', 'Paranormal', 'Crime']","['alternative', 'world-music', 'rock']","['Romance', 'Western', 'Children']"
871,stressed,"['Poetry', 'Comics', ""Children's""]","['pop', 'electro', 'blues']","['Animation', 'Romance', 'Fantasy']"
871,relaxed,"['Paranormal', 'Mystery', 'Spirituality']","['new-age', 'electro', 'rock']","['Comedy', 'Horror', 'Fantasy']"
872,happy,"['Psychology', 'Science', 'Nonfiction']","['new-age', 'rock', 'electronic']","['Comedy', 'Children', 'Western']"
872,sad,"['History', 'Nonfiction', 'Comics']","['electronic', 'world-music', 'folk']","['Horror', 'Adventure', 'Fantasy']"
872,stressed,"['Business', 'Comics', 'Science Fiction']","['indie', 'pop', 'metal']","['Comedy', 'Adventure', 'Romance']"
872,relaxed,"['Self Help', 'Paranormal', 'Romance']","['rock', 'soul', 'pop']","['Horror', 'Romance', 'Children']"
873,happy,"['Classics', 'Poetry', 'Comics']","['world-music', 'new-age', 'blues']","['Animation', 'Romance', 'Western']"
873,sad,"['Self Help', 'Music', 'Science']","['world-music', 'rock', 'metal']","['Comedy', 'Sci-Fi', 'Fantasy']"
873,stressed,"[""Children's"", 'Science', 'Chick Lit']","['new-age', 'pop', 'blues']","['Animation', 'Children', 'Western']"
873,relaxed,"['Biography', 'Spirituality', 'Memoir']","['indie', 'alternative', 'rock']","['Animation', 'Children', 'Western']"
874,happy,"['Fiction', 'Young Adult', 'Classics']","['rock', 'soul', 'new-age']","['Horror', 'Fantasy', 'Romance']"
874,sad,"['Music', 'Thriller', 'Fiction']","['new-age', 'world-music', 'pop']","['Comedy', 'Animation', 'Western']"
874,stressed,"['Historical Fiction', 'Graphic Novels', ""Children's""]","['rock', 'electronic', 'folk']","['Adventure', 'Animation', 'Horror']"
874,relaxed,"['Science Fiction', 'Horror', 'Mystery']","['pop', 'new-age', 'folk']","['Animation', 'Fantasy', 'Western']"
875,happy,"['Business', 'Humor', 'Crime']","['metal', 'folk', 'dance']","['Adventure', 'Romance', 'Sci-Fi']"
875,sad,"['Business', 'Religion', 'Comics']","['folk', 'alternative', 'metal']","['Adventure', 'Children', 'Romance']"
875,stressed,"['History', 'Sports', 'Chick Lit']","['electro', 'pop', 'world-music']","['Horror', 'Animation', 'Comedy']"
875,relaxed,"['Young Adult', ""Children's"", 'History']","['alternative', 'dance', 'soul']","['Romance', 'Children', 'Sci-Fi']"
876,happy,"['Science', 'Mystery', 'Chick Lit']","['new-age', 'dance', 'soul']","['Fantasy', 'Romance', 'Sci-Fi']"
876,sad,"['Fiction', 'Spirituality', 'Travel']","['metal', 'pop', 'electronic']","['Horror', 'Fantasy', 'Western']"
876,stressed,"['Comics', 'Memoir', 'Chick Lit']","['soul', 'dance', 'blues']","['Children', 'Fantasy', 'Comedy']"
876,relaxed,"['Religion', 'Music', 'Biography']","['indie', 'electro', 'pop']","['Adventure', 'Romance', 'Horror']"
877,happy,"['Thriller', 'Spirituality', 'Biography']","['electronic', 'electro', 'metal']","['Adventure', 'Romance', 'Comedy']"
877,sad,"['Biography', 'Historical Fiction', 'Chick Lit']","['rock', 'pop', 'electronic']","['Children', 'Western', 'Horror']"
877,stressed,"['Comics', 'Memoir', 'Poetry']","['metal', 'electro', 'soul']","['Comedy', 'Adventure', 'Children']"
877,relaxed,"['Romance', 'Biography', 'LGBT']","['metal', 'dance', 'blues']","['Children', 'Animation', 'Western']"
878,happy,"['Self Help', 'Humor', 'Psychology']","['alternative', 'dance', 'electronic']","['Romance', 'Children', 'Adventure']"
878,sad,"['Nonfiction', 'Science', 'Comics']","['metal', 'new-age', 'world-music']","['Adventure', 'Romance', 'Fantasy']"
878,stressed,"['Comics', 'Paranormal', 'Travel']","['indie', 'rock', 'metal']","['Comedy', 'Romance', 'Fantasy']"
878,relaxed,"['Fiction', 'LGBT', 'Self Help']","['rock', 'world-music', 'new-age']","['Sci-Fi', 'Horror', 'Animation']"
879,happy,"['Travel', 'Poetry', 'Memoir']","['metal', 'blues', 'dance']","['Horror', 'Children', 'Animation']"
879,sad,"['Crime', 'Travel', 'Psychology']","['blues', 'indie', 'alternative']","['Sci-Fi', 'Animation', 'Romance']"
879,stressed,"['Religion', 'Comics', 'Romance']","['pop', 'dance', 'soul']","['Horror', 'Children', 'Western']"
879,relaxed,"[""Children's"", 'Sports', 'History']","['indie', 'dance', 'blues']","['Fantasy', 'Adventure', 'Sci-Fi']"
880,happy,"['Science Fiction', 'Poetry', 'LGBT']","['new-age', 'rock', 'electro']","['Horror', 'Sci-Fi', 'Children']"
880,sad,"['Music', 'Mystery', 'Nonfiction']","['rock', 'pop', 'new-age']","['Adventure', 'Romance', 'Comedy']"
880,stressed,"['Nonfiction', 'Science Fiction', 'Chick Lit']","['blues', 'dance', 'rock']","['Animation', 'Adventure', 'Comedy']"
880,relaxed,"['Classics', ""Children's"", 'Art']","['pop', 'dance', 'soul']","['Animation', 'Children', 'Fantasy']"
881,happy,"['Chick Lit', 'Psychology', 'Science']","['blues', 'world-music', 'dance']","['Horror', 'Adventure', 'Comedy']"
881,sad,"['Religion', 'Mystery', 'Science']","['metal', 'electronic', 'alternative']","['Fantasy', 'Sci-Fi', 'Western']"
881,stressed,"['Self Help', 'History', 'Classics']","['new-age', 'blues', 'pop']","['Children', 'Fantasy', 'Romance']"
881,relaxed,"['Business', 'Classics', 'History']","['metal', 'new-age', 'electro']","['Adventure', 'Children', 'Fantasy']"
882,happy,"['Music', 'Memoir', 'Self Help']","['world-music', 'metal', 'blues']","['Romance', 'Fantasy', 'Animation']"
882,sad,"['Sports', 'Travel', 'Poetry']","['soul', 'metal', 'indie']","['Horror', 'Fantasy', 'Comedy']"
882,stressed,"['Biography', 'Romance', 'Spirituality']","['metal', 'electronic', 'folk']","['Animation', 'Horror', 'Western']"
882,relaxed,"['Psychology', 'Philosophy', 'Nonfiction']","['metal', 'soul', 'world-music']","['Animation', 'Horror', 'Romance']"
883,happy,"['Paranormal', 'Horror', 'Romance']","['new-age', 'alternative', 'dance']","['Adventure', 'Fantasy', 'Sci-Fi']"
883,sad,"['Business', 'Spirituality', 'LGBT']","['metal', 'dance', 'indie']","['Romance', 'Adventure', 'Fantasy']"
883,stressed,"[""Children's"", 'Psychology', 'Travel']","['indie', 'folk', 'blues']","['Adventure', 'Comedy', 'Animation']"
883,relaxed,"['Art', 'Spirituality', 'Travel']","['blues', 'electronic', 'dance']","['Sci-Fi', 'Horror', 'Children']"
884,happy,"['Comics', 'Horror', 'Music']","['pop', 'electro', 'rock']","['Children', 'Fantasy', 'Horror']"
884,sad,"['Psychology', 'LGBT', 'Crime']","['world-music', 'electro', 'alternative']","['Animation', 'Romance', 'Western']"
884,stressed,"['Paranormal', 'Art', 'Historical Fiction']","['electro', 'new-age', 'dance']","['Horror', 'Romance', 'Animation']"
884,relaxed,"['Poetry', 'Business', 'Horror']","['electronic', 'new-age', 'alternative']","['Children', 'Western', 'Adventure']"
885,happy,"['Mystery', 'Biography', 'LGBT']","['soul', 'metal', 'electro']","['Adventure', 'Children', 'Sci-Fi']"
885,sad,"['Classics', 'Paranormal', 'Travel']","['alternative', 'soul', 'metal']","['Romance', 'Animation', 'Horror']"
885,stressed,"['Romance', 'History', 'LGBT']","['metal', 'electro', 'pop']","['Romance', 'Western', 'Horror']"
885,relaxed,"['Historical Fiction', 'Paranormal', 'Classics']","['pop', 'blues', 'electronic']","['Adventure', 'Comedy', 'Children']"
886,happy,"['Graphic Novels', 'Poetry', 'Business']","['rock', 'electro', 'pop']","['Horror', 'Animation', 'Adventure']"
886,sad,"['Horror', 'Music', 'Young Adult']","['electro', 'blues', 'soul']","['Western', 'Children', 'Sci-Fi']"
886,stressed,"['Humor', 'Crime', 'Comics']","['new-age', 'indie', 'rock']","['Sci-Fi', 'Fantasy', 'Children']"
886,relaxed,"['Biography', 'Science', 'Crime']","['blues', 'pop', 'electro']","['Horror', 'Children', 'Fantasy']"
887,happy,"['Sports', 'Crime', 'Travel']","['folk', 'rock', 'indie']","['Romance', 'Horror', 'Comedy']"
887,sad,"['Classics', 'Young Adult', 'Graphic Novels']","['indie', 'folk', 'new-age']","['Adventure', 'Romance', 'Comedy']"
887,stressed,"['Humor', 'Fiction', 'Thriller']","['dance', 'metal', 'new-age']","['Animation', 'Western', 'Romance']"
887,relaxed,"['Horror', 'Paranormal', 'History']","['dance', 'pop', 'electro']","['Adventure', 'Fantasy', 'Romance']"
888,happy,"['Business', 'Religion', 'Science']","['pop', 'soul', 'folk']","['Romance', 'Animation', 'Fantasy']"
888,sad,"['Paranormal', 'Horror', 'Humor']","['new-age', 'blues', 'dance']","['Romance', 'Western', 'Adventure']"
888,stressed,"['Thriller', 'Self Help', 'Mystery']","['new-age', 'rock', 'world-music']","['Children', 'Horror', 'Romance']"
888,relaxed,"['Memoir', 'Philosophy', 'Humor']","['folk', 'rock', 'metal']","['Romance', 'Comedy', 'Horror']"
889,happy,"['Humor', 'Thriller', 'Paranormal']","['world-music', 'electronic', 'new-age']","['Romance', 'Comedy', 'Adventure']"
889,sad,"['Business', 'Sports', 'Mystery']","['blues', 'dance', 'rock']","['Western', 'Children', 'Animation']"
889,stressed,"['Poetry', 'Comics', 'Horror']","['rock', 'metal', 'indie']","['Comedy', 'Horror', 'Fantasy']"
889,relaxed,"['Self Help', 'Art', 'Memoir']","['blues', 'new-age', 'electro']","['Fantasy', 'Animation', 'Horror']"
890,happy,"['Travel', 'Business', 'Classics']","['electro', 'dance', 'world-music']","['Fantasy', 'Romance', 'Animation']"
890,sad,"['Young Adult', 'Historical Fiction', 'Crime']","['pop', 'indie', 'world-music']","['Sci-Fi', 'Animation', 'Adventure']"
890,stressed,"['Spirituality', 'Fiction', 'Travel']","['pop', 'indie', 'soul']","['Comedy', 'Children', 'Animation']"
890,relaxed,"['Business', 'Philosophy', 'Young Adult']","['soul', 'pop', 'indie']","['Children', 'Fantasy', 'Adventure']"
891,happy,"['Psychology', 'Biography', 'Religion']","['rock', 'dance', 'alternative']","['Fantasy', 'Animation', 'Sci-Fi']"
891,sad,"['Poetry', 'Young Adult', 'Graphic Novels']","['dance', 'soul', 'electronic']","['Romance', 'Fantasy', 'Animation']"
891,stressed,"['Art', 'Comics', 'Science']","['metal', 'pop', 'indie']","['Adventure', 'Animation', 'Western']"
891,relaxed,"['Horror', 'Chick Lit', 'Fiction']","['electronic', 'indie', 'soul']","['Sci-Fi', 'Western', 'Romance']"
892,happy,"['Chick Lit', 'Religion', 'Mystery']","['soul', 'rock', 'world-music']","['Fantasy', 'Adventure', 'Animation']"
892,sad,"[""Children's"", 'Mystery', 'Young Adult']","['new-age', 'soul', 'metal']","['Animation', 'Fantasy', 'Horror']"
892,stressed,"['Business', 'LGBT', 'Horror']","['new-age', 'soul', 'indie']","['Adventure', 'Romance', 'Fantasy']"
892,relaxed,"['Mystery', 'Poetry', 'Young Adult']","['blues', 'soul', 'electronic']","['Western', 'Sci-Fi', 'Horror']"
893,happy,"['Crime', 'Psychology', 'Business']","['rock', 'electro', 'soul']","['Fantasy', 'Western', 'Romance']"
893,sad,"['Young Adult', 'LGBT', 'Nonfiction']","['indie', 'new-age', 'alternative']","['Horror', 'Fantasy', 'Romance']"
893,stressed,"['Religion', 'Travel', 'Mystery']","['dance', 'electro', 'soul']","['Western', 'Animation', 'Horror']"
893,relaxed,"['Mystery', 'Paranormal', 'Spirituality']","['new-age', 'electronic', 'rock']","['Sci-Fi', 'Western', 'Children']"
894,happy,"['Paranormal', 'Nonfiction', 'LGBT']","['rock', 'world-music', 'new-age']","['Animation', 'Adventure', 'Fantasy']"
894,sad,"['Young Adult', 'Sports', 'Romance']","['rock', 'folk', 'world-music']","['Fantasy', 'Adventure', 'Children']"
894,stressed,"['Art', 'Psychology', 'Crime']","['soul', 'blues', 'metal']","['Comedy', 'Romance', 'Animation']"
894,relaxed,"['LGBT', 'Graphic Novels', 'Sports']","['soul', 'rock', 'new-age']","['Fantasy', 'Sci-Fi', 'Children']"
895,happy,"['Graphic Novels', 'Business', 'Thriller']","['world-music', 'rock', 'dance']","['Sci-Fi', 'Children', 'Adventure']"
895,sad,"['LGBT', 'Mystery', 'Historical Fiction']","['pop', 'metal', 'indie']","['Sci-Fi', 'Western', 'Romance']"
895,stressed,"['Travel', 'Science Fiction', 'Fiction']","['pop', 'rock', 'dance']","['Romance', 'Animation', 'Sci-Fi']"
895,relaxed,"['Horror', 'Comics', 'Biography']","['metal', 'alternative', 'blues']","['Romance', 'Adventure', 'Sci-Fi']"
896,happy,"['Horror', 'Science Fiction', 'Travel']","['electronic', 'indie', 'pop']","['Comedy', 'Western', 'Fantasy']"
896,sad,"['LGBT', 'Thriller', 'Romance']","['electronic', 'soul', 'pop']","['Western', 'Fantasy', 'Horror']"
896,stressed,"['Memoir', 'Travel', 'Historical Fiction']","['electronic', 'rock', 'pop']","['Children', 'Romance', 'Adventure']"
896,relaxed,"['Mystery', 'Poetry', 'Fiction']","['world-music', 'rock', 'electronic']","['Sci-Fi', 'Comedy', 'Romance']"
897,happy,"['Poetry', 'Paranormal', 'Graphic Novels']","['world-music', 'electro', 'dance']","['Animation', 'Sci-Fi', 'Romance']"
897,sad,"['Chick Lit', 'Self Help', 'Spirituality']","['electro', 'alternative', 'metal']","['Fantasy', 'Western', 'Children']"
897,stressed,"['Science', 'Science Fiction', 'Business']","['soul', 'alternative', 'rock']","['Fantasy', 'Sci-Fi', 'Adventure']"
897,relaxed,"['Romance', 'Humor', 'Travel']","['metal', 'pop', 'electro']","['Romance', 'Animation', 'Sci-Fi']"
898,happy,"['Psychology', 'Thriller', 'Comics']","['rock', 'new-age', 'metal']","['Romance', 'Animation', 'Adventure']"
898,sad,"['Paranormal', 'Thriller', 'Horror']","['indie', 'alternative', 'world-music']","['Western', 'Comedy', 'Sci-Fi']"
898,stressed,"['Humor', 'Science Fiction', 'Romance']","['pop', 'blues', 'soul']","['Romance', 'Western', 'Comedy']"
898,relaxed,"['Biography', 'Sports', 'Fiction']","['world-music', 'soul', 'dance']","['Animation', 'Sci-Fi', 'Fantasy']"
899,happy,"['Nonfiction', 'Business', 'Horror']","['metal', 'alternative', 'blues']","['Children', 'Fantasy', 'Western']"
899,sad,"['Art', 'Poetry', 'Religion']","['indie', 'blues', 'dance']","['Children', 'Fantasy', 'Sci-Fi']"
899,stressed,"['Religion', 'Historical Fiction', 'Comics']","['indie', 'pop', 'blues']","['Fantasy', 'Romance', 'Animation']"
899,relaxed,"['Classics', 'Music', 'Science Fiction']","['rock', 'blues', 'metal']","['Romance', 'Animation', 'Horror']"
900,happy,"['Fiction', 'Religion', 'Graphic Novels']","['world-music', 'alternative', 'soul']","['Horror', 'Western', 'Children']"
900,sad,"['Spirituality', 'Science Fiction', 'Religion']","['world-music', 'blues', 'indie']","['Horror', 'Comedy', 'Romance']"
900,stressed,"['Comics', 'Business', 'Spirituality']","['alternative', 'pop', 'world-music']","['Animation', 'Comedy', 'Adventure']"
900,relaxed,"['Chick Lit', 'Mystery', 'Philosophy']","['metal', 'alternative', 'rock']","['Western', 'Adventure', 'Comedy']"
901,happy,"['Business', 'Classics', 'Psychology']","['new-age', 'dance', 'metal']","['Horror', 'Sci-Fi', 'Adventure']"
901,sad,"['Classics', 'Mystery', 'Religion']","['indie', 'metal', 'soul']","['Children', 'Animation', 'Fantasy']"
901,stressed,"['Business', 'Philosophy', 'Chick Lit']","['folk', 'world-music', 'pop']","['Children', 'Horror', 'Animation']"
901,relaxed,"['Art', 'Science Fiction', 'Poetry']","['world-music', 'electronic', 'new-age']","['Western', 'Children', 'Comedy']"
902,happy,"['Religion', 'Nonfiction', 'Young Adult']","['soul', 'electronic', 'indie']","['Adventure', 'Children', 'Animation']"
902,sad,"['Art', 'Nonfiction', ""Children's""]","['electronic', 'blues', 'indie']","['Adventure', 'Sci-Fi', 'Animation']"
902,stressed,"['Young Adult', 'Comics', 'Art']","['world-music', 'electro', 'blues']","['Comedy', 'Western', 'Adventure']"
902,relaxed,"['Psychology', 'Religion', 'Historical Fiction']","['indie', 'alternative', 'electro']","['Horror', 'Sci-Fi', 'Animation']"
903,happy,"['Graphic Novels', 'Fiction', 'Chick Lit']","['folk', 'electro', 'blues']","['Western', 'Comedy', 'Romance']"
903,sad,"['Thriller', 'Music', 'Spirituality']","['rock', 'world-music', 'new-age']","['Romance', 'Horror', 'Comedy']"
903,stressed,"['Historical Fiction', 'Music', 'Self Help']","['alternative', 'rock', 'pop']","['Romance', 'Adventure', 'Animation']"
903,relaxed,"['LGBT', 'Science', 'Romance']","['blues', 'alternative', 'pop']","['Sci-Fi', 'Western', 'Romance']"
904,happy,"['Science', 'Young Adult', 'Romance']","['electro', 'pop', 'world-music']","['Romance', 'Fantasy', 'Comedy']"
904,sad,"['Religion', 'Romance', 'Science']","['folk', 'world-music', 'metal']","['Romance', 'Sci-Fi', 'Animation']"
904,stressed,"['Poetry', 'Horror', 'Fiction']","['folk', 'metal', 'world-music']","['Sci-Fi', 'Children', 'Fantasy']"
904,relaxed,"['Classics', 'Paranormal', 'Psychology']","['blues', 'electronic', 'folk']","['Fantasy', 'Horror', 'Western']"
905,happy,"['Young Adult', 'Biography', 'Religion']","['pop', 'electronic', 'folk']","['Horror', 'Children', 'Comedy']"
905,sad,"[""Children's"", 'Crime', 'Classics']","['electro', 'dance', 'folk']","['Comedy', 'Animation', 'Romance']"
905,stressed,"['LGBT', 'Business', 'Nonfiction']","['electro', 'rock', 'folk']","['Horror', 'Children', 'Animation']"
905,relaxed,"['Nonfiction', 'Religion', 'Humor']","['world-music', 'soul', 'rock']","['Adventure', 'Horror', 'Children']"
906,happy,"['Science', 'Religion', 'Young Adult']","['new-age', 'dance', 'pop']","['Comedy', 'Children', 'Fantasy']"
906,sad,"[""Children's"", 'Sports', 'Self Help']","['rock', 'blues', 'indie']","['Fantasy', 'Romance', 'Adventure']"
906,stressed,"['Chick Lit', 'Classics', 'Biography']","['indie', 'rock', 'soul']","['Fantasy', 'Western', 'Romance']"
906,relaxed,"['Fiction', 'Chick Lit', 'Religion']","['new-age', 'world-music', 'electronic']","['Comedy', 'Children', 'Animation']"
907,happy,"['Music', 'Romance', 'Science']","['metal', 'soul', 'alternative']","['Western', 'Horror', 'Children']"
907,sad,"['Spirituality', 'Paranormal', 'Graphic Novels']","['dance', 'pop', 'indie']","['Fantasy', 'Romance', 'Animation']"
907,stressed,"['Religion', 'Business', 'Nonfiction']","['pop', 'indie', 'electro']","['Western', 'Fantasy', 'Animation']"
907,relaxed,"['History', 'Graphic Novels', 'Poetry']","['soul', 'electronic', 'rock']","['Animation', 'Comedy', 'Romance']"
908,happy,"['Fiction', 'Young Adult', 'Art']","['dance', 'electro', 'electronic']","['Comedy', 'Western', 'Romance']"
908,sad,"['Science', 'Nonfiction', 'Art']","['electro', 'metal', 'indie']","['Children', 'Fantasy', 'Sci-Fi']"
908,stressed,"['Religion', 'History', 'Comics']","['pop', 'soul', 'indie']","['Adventure', 'Children', 'Romance']"
908,relaxed,"['Comics', 'Poetry', 'Art']","['soul', 'indie', 'world-music']","['Sci-Fi', 'Adventure', 'Animation']"
909,happy,"['Religion', ""Children's"", 'Philosophy']","['world-music', 'dance', 'folk']","['Comedy', 'Children', 'Horror']"
